Id,Stock
48152,9994
48153,9994
48162,9999
48164,9999
48167,9997
48168,9999
48172,9998
48175,9999
48178,9999
64509,10000
48180,10000
48182,10000
48183,10000
48184,9998
46939,0
46942,1
46944,0
46947,0
46998,9998
47013,9998
47014,9999
47015,9999
47034,9999
47062,9999
47069,9998
47075,9999
47099,9999
47102,9999
47105,9996
47108,9999
47110,9999
47112,9999
47146,4
47199,9999
47209,1
47211,0
47213,0
47216,0
47220,9982
47222,9993
47225,9984
47226,9996
47265,9975
47267,9995
47299,9998
47310,9999
47334,9999
47343,9997
47344,9994
47345,9999
47346,10000
47347,10001
47348,9990
47349,9989
47350,9996
47351,10001
47352,9999
47353,9995
47354,9990
47355,9987
47356,10035
47357,9997
47358,10001
47359,10003
47360,10001
47361,10040
47362,9996
47363,10000
47364,9990
47365,9993
47367,9999
47368,9997
47369,9998
47370,9995
47371,10003
47372,9999
47373,9991
47374,9991
47375,9994
47376,10003
47377,9990
47381,0
47382,0
47466,3
47471,0
47481,1
47484,0
47521,9999
47522,9999
46243,9998
46246,0
46247,0
46249,9998
46250,9991
46251,0
46252,0
46254,9997
46256,0
46257,0
46261,0
46262,0
46266,0
46267,0
46268,9999
46271,0
46272,0
46273,9999
46276,0
46277,0
46278,9997
46281,0
46282,1
46283,9998
46286,0
46287,0
46376,0
46448,10001
46464,10001
46465,9998
46512,0
46524,0
46525,0
46528,6
46533,5
46534,2
46537,1
46539,1
46540,0
46542,3
46543,5
46545,0
46548,7
46560,0
46563,0
46709,0
46722,0
46727,0
46728,1
46729,1
46730,1
46731,1
46732,0
46735,0
46739,1
46841,9999
46842,9998
46843,9997
46844,9999
46852,9998
46854,9999
46857,9999
46860,9999
46865,9999
46877,9999
46878,9999
46879,9999
46890,9999
46892,9997
46904,9998
46905,9998
46906,9998
46910,9999
46913,9999
46930,0
46931,0
46932,2
46934,0
45436,0
45442,0
45450,1
45455,0
45459,1
45462,-1
45465,0
45470,0
45626,0
45627,1
45629,0
45640,0
45653,0
45680,2
45695,0
45697,0
45698,0
45707,9999
45711,0
45717,9999
45728,9999
45732,0
45733,9999
45734,0
45738,9999
45743,0
45744,9999
45745,0
45871,1
45882,0
45883,0
45884,7
45885,6
45896,9995
45897,9992
45898,9989
45899,9994
45979,9999
45984,0
45985,0
45986,9999
45989,0
45990,0
45994,0
45995,0
45999,0
46000,0
46004,0
46005,0
46009,0
46010,0
46014,0
46015,0
46037,0
46038,9999
46039,9995
46040,10005
46041,0
46042,0
46043,9990
46044,9994
46045,10004
46049,10000
46052,0
46053,9995
46054,9995
46055,10000
46056,0
46057,0
46058,5
46060,9
46061,0
46062,0
46063,0
46065,0
46067,0
46068,0
46069,0
46070,3
46072,0
46073,4
46074,1
46075,10
46077,2
46078,0
46080,3
46081,0
46083,0
46084,1
46085,12
46086,0
46094,2
46100,0
46103,0
46104,0
46105,0
46181,1
46182,0
46231,0
46232,0
46233,9995
46234,9994
46235,9995
46236,9999
46237,10000
46241,0
46242,0
44891,0
44894,3
44896,2
44897,5
44898,3
44912,1
44927,4
44933,4
44934,11
44947,11
44948,10
44957,10
44958,1
44959,23
44961,2
44962,6
44963,5
44970,0
44982,4
44983,0
44984,0
45017,0
45019,0
45027,0
45029,0
45067,9999
45068,9998
45087,9999
45112,9999
45114,9997
45116,9999
45119,9997
45120,9999
45142,10000
45144,9998
45159,9998
45160,9999
45161,9999
45169,9999
45172,10000
45175,9999
45181,9999
45184,10000
45191,9998
45192,9996
45193,9996
45194,9998
45201,9999
45202,9999
45203,9999
45204,0
45205,0
45207,9998
45208,9998
45209,0
45210,0
45212,9998
45213,9998
45214,0
45215,0
45218,9999
45219,0
45220,0
45221,9999
45224,0
45225,0
45227,9999
45229,0
45230,0
45234,0
45235,0
45237,9999
45239,1
45240,0
45241,9994
45242,9997
45243,9992
45244,9998
45245,9998
45246,9994
45248,9999
45249,9996
45252,9999
45257,9998
45259,9999
45265,1
45266,9994
45269,9998
45270,9999
45271,9992
45272,9999
45274,9992
45276,9990
45277,9999
45282,9998
45287,9999
45289,0
45290,0
45291,9996
45293,9990
45294,0
45295,0
45296,9999
45297,9998
45298,9999
45299,0
45300,0
45304,0
45305,0
45306,9998
45309,0
45310,0
45311,9994
45312,9990
45313,9993
45314,0
45315,0
45317,9997
45318,9997
45319,0
45320,0
45323,9998
45324,0
45325,0
45329,0
45330,0
45334,0
45335,0
45336,9998
45337,9998
45338,9995
45339,0
45340,0
45341,9998
45343,9998
45344,0
45345,1
45349,0
45350,0
45356,10017
45357,10009
45358,10018
45360,10008
45363,9998
45366,10000
45369,9999
45429,0
45431,0
45432,1
45433,1
44211,0
44252,0
44258,1
44261,2
44263,4
44264,5
44269,0
44272,0
44274,0
44275,0
44277,0
44284,7
44287,7
44296,0
44298,1
44300,0
44305,0
44400,9982
44401,9989
44411,9993
44412,9983
44413,9992
44415,9987
44416,9992
44421,9995
44422,9993
44423,9999
44429,9996
44435,9984
44436,9980
44437,9976
44438,9984
44439,9986
44447,1
44450,7
44538,9999
44611,9982
44641,9997
44651,9998
44653,9999
44657,9997
44743,9997
44869,19
44874,4
44881,0
44882,3
44883,1
43591,3
43593,0
43596,1
43661,6
43685,2
43686,1
43687,0
43688,5
43689,1
43692,0
43693,1
43697,0
43700,0
43701,2
43702,0
43720,10000
43725,9993
43726,9992
43727,9991
43746,9999
43747,9999
43752,9997
43760,9998
43761,9994
43764,1
43767,9997
43769,1
43771,9998
43772,9998
43782,9999
43795,9998
43800,1
43801,0
43802,0
43805,9998
43806,9997
43826,9996
43827,9998
43830,9997
43835,9995
43836,9998
43837,9995
43839,9998
43910,0
43924,0
43926,0
43931,9
43933,5
43934,-1
43938,2
43940,0
43945,2
43958,1
43963,0
42866,2
42876,1
42880,0
42881,0
42886,3
42896,1
42897,0
42901,0
42902,0
42904,9998
42905,9997
42906,0
42907,0
42908,9990
42909,9993
42910,9995
42911,1
42912,0
42913,9999
42914,9998
42916,0
42917,0
42919,9997
42920,9995
42921,0
42922,0
42924,9993
42925,9994
42926,9995
42927,0
42928,0
43000,9993
43017,9999
43027,9998
43049,0
43051,0
43052,4
43053,2
43060,0
43062,1
43070,0
43072,1
43073,1
43075,0
43076,0
43081,0
43098,0
43105,0
43112,0
43142,0
43154,9999
43157,9999
43159,9998
43174,9998
43186,9999
43215,10000
43230,9999
43332,9999
43348,9999
43353,9999
43360,9999
43362,9999
43373,9999
43387,9999
43395,9999
43409,9999
43419,9999
43423,9999
43427,9999
42306,1
42310,9999
42408,9995
42410,9993
42411,9996
42425,9999
42435,10000
42475,9999
42487,10000
42495,10000
42502,9998
42507,9998
42508,9999
42511,9999
42513,9998
42514,9999
42517,10001
42605,2
42616,0
42627,0
42633,9997
42634,9995
42635,9995
42636,9999
42645,9995
42650,10000
42652,9999
42653,9999
42654,9998
42655,9997
42756,0
42770,0
42798,1
41712,0
41725,0
41726,1
41728,0
41729,0
41735,1
41738,3
41740,0
41745,0
41746,0
41747,1
41750,0
41753,1
41766,2
41767,1
41768,1
41826,1
41828,6
41846,0
41867,9997
41868,10000
41871,1
41872,9999
41873,10003
41875,3
41876,9999
41877,10000
41880,9999
41889,10003
41890,1
41892,10000
41893,9998
41894,10004
41895,2
41897,9999
41904,9999
41905,10000
41925,0
41948,0
41949,1
41954,0
41958,0
41959,1
41979,1
41980,1
42112,9994
42113,9998
42117,9995
42118,9996
42119,9995
42130,9999
42198,0
42264,0
42267,0
42272,7
42273,10
42274,4
42275,15
42287,0
42288,5
42291,0
42292,0
42293,1
42294,0
42295,0
42298,3
42299,0
42300,1
27584,0
27707,1
27722,1
27724,1
27725,1
27731,1
27736,1
27738,1
27803,0
27804,0
27805,0
27806,1
27807,1
27808,0
27809,0
27810,0
27811,0
27812,1
27813,0
27814,0
27815,0
27816,1
27817,1
27818,0
27819,0
27820,1
27821,0
27822,1
27823,0
27824,0
27825,0
27826,1
27827,0
27889,1
27890,0
27891,0
27892,1
27893,0
27894,0
27895,0
27896,0
27897,0
27898,1
27899,0
27900,0
27901,1
27902,1
27903,0
27904,1
27905,0
27906,0
27907,3
27908,0
27910,19
27915,19
41216,9998
41221,9998
41223,9997
41250,9999
41262,9997
41270,9995
41271,9994
41274,9996
41275,9992
41276,9994
41278,9993
41386,5
41400,9997
41401,9996
41402,9999
41403,9997
41404,10000
41406,9999
41408,10001
41410,9997
41411,10001
41412,9998
41413,10002
41414,9998
41417,10002
41420,10000
41422,10003
41423,10003
41424,9997
41426,10001
41428,10001
41430,9987
41431,9998
41432,10000
41433,9994
41434,9991
41435,10000
41438,9999
41452,9999
41458,9999
41460,9998
41483,9997
41502,9999
41512,9999
41514,9998
41515,9995
41516,9998
41517,9999
41520,9998
41521,9999
41522,9996
41524,9998
41528,2
41533,0
41540,9998
41541,9989
41542,9994
41543,9998
41544,10000
41550,9997
41551,10000
41552,10001
41554,10000
41555,9999
41556,9998
41557,10000
41558,10001
41561,10002
41562,10001
41563,10002
41565,9998
41567,9998
41575,10000
41576,9998
41577,9999
41578,10005
41579,9998
41583,0
41584,0
41588,1
41596,0
41597,0
41605,0
41606,2
41609,1
41610,1
3824,2
3833,0
3836,1
3849,1
3866,0
4083,1
4084,7
4085,0
4086,1
4124,1
4125,1
4129,1
4130,3
4199,1
4200,0
4204,1
17452,1
17468,1
17491,1
17493,4
17494,1
22801,3
22802,1
22805,2
22807,2
22809,1
22816,2
22818,2
22821,2
22822,0
22827,2
22832,1
22841,3
22843,1
22846,2
22848,2
22849,1
27010,1
27011,1
27014,1
27019,1
27321,0
27322,0
27325,1
27361,1
27366,1
27372,7
27373,4
27381,0
27384,0
27386,1
27387,1
27545,1
27546,1
27547,0
27548,4
27556,0
27559,0
27577,0
2810,4
2811,6
2812,3
2814,9
2937,0
2938,1
2940,1
2942,4
3006,1
3014,0
3015,0
3016,2
3017,1
3021,2
3040,3
3042,2
3045,1
3071,0
3079,2
3086,2
3109,1
3554,3
3555,2
3564,1
3569,3
3570,1
3571,4
3657,1
3662,1
3667,0
3675,0
3683,4
3684,12
3685,10
3687,5
3700,2
3706,1
3710,1
3735,2
3736,1
3737,1
3754,0
3757,1
2129,3
567,1
572,6
575,1
579,10
582,1
585,1
977,2
1639,0
1665,1
1786,3
1921,6
1924,8
1934,1
1961,2
1962,1
2036,1
549,1
552,3
553,2
555,1
556,2
557,2
562,4
65083,9
64870,3
27891,0
27902,0
27907,0
3569,3
3657,0
4196,2
27370,2
27372,6
27387,0
2814,8
3059,3
547,1
1694,1
1921,5
67186,6
66261,0
3565,2
4194,0
22827,1
22847,0
3045,0
3080,0
1947,0
2131,0
65639,0
3645,0
66915,0
66972,0
57962,3
27408,1
3660,0
3661,1
3662,0
4086,0
27008,0
27372,7
2733,1
2940,0
3050,1
3056,3
3137,3
1948,1
1949,1
549,0
1672,0
1694,2
57645,9979
54921,1
27898,-1
27904,0
27905,0
17454,0
27008,1
27456,0
27582,0
27592,1
2855,0
2871,0
2980,0
2992,3
3044,1
3102,0
3112,0
3659,0
3685,9
2376,0
2546,1
546,1002
547,1004
548,1002
549,1002
550,1002
551,1002
552,1004
553,1003
554,1004
555,1002
556,1004
557,1004
558,1002
559,1002
560,1002
561,1004
562,1006
563,1002
564,1003
565,1007
566,1002
567,1003
568,1002
569,1002
570,1002
571,1005
572,1008
573,1004
574,1009
575,1003
576,1003
577,1004
578,1002
579,1012
580,1004
581,1003
582,1004
583,1003
584,1005
585,1004
586,1003
587,1003
588,1004
589,1005
590,1003
1785,0
1921,4
2016,0
2017,0
3043,0
3050,2
3102,1
3112,1
3645,1
2272,0
2273,1
2605,0
1866,0
1957,0
3718,0
3751,0
4282,4
27889,0
69042,10
69043,20
69044,20
69045,20
69046,10
2779,0
2793,0
3117,2
3555,1
3557,1
1921,3
1993,0
2113,0
2140,0
2153,0
2214,0
2555,0
3733,1
4083,0
4194,1
22846,1
27016,1
27324,1
27370,4
27373,4
27413,1
27892,1
69042,0
69043,0
69044,2
69045,2
69046,0
69052,2
69053,4
69054,0
69055,1
69056,5
69062,1
69063,3
69064,2
69065,3
69066,1
69067,2
69068,2
69069,0
69070,0
69071,0
69072,0
69073,1
69074,0
69075,0
69076,0
69077,3
69078,7
69079,2
69080,7
69081,2
69087,1
69088,2
69089,0
69090,10
69091,2
69092,0
69093,3
69094,0
69095,2
69096,1
2779,1
2793,1
3065,3
3108,0
3109,0
3110,0
3111,0
3112,1
3643,0
3644,0
3645,1
3646,0
3647,1
3718,1
1933,0
1942,1
1943,2
1944,0
1956,0
1957,1
2056,7
2057,0
2058,0
2059,0
2060,0
2061,0
2068,2
2069,0
2070,1
2071,0
2072,0
2073,0
2175,0
2176,0
2177,0
2178,2
2179,2
2180,0
2272,0
2273,1
2274,0
2275,0
2276,0
2277,0
2283,0
2284,0
2285,0
2286,1
2287,1
2288,0
2358,0
2359,0
2360,0
2361,2
2362,1
2363,0
2395,0
2396,4
2397,0
2398,0
2399,0
2400,0
2416,2
2417,0
2418,0
2419,0
2420,0
2421,0
2427,3
2428,1
2429,0
2430,0
2431,2
2432,0
2555,1
2583,1
1819,0
1828,0
1829,0
1830,0
1831,1
1832,0
4084,6
17491,0
22823,0
22833,0
27016,2
27413,2
2943,8
2333,0
1873,0
1880,0
3908,0
3909,0
3910,2
4206,2
17470,0
17483,0
17493,3
2858,1
2869,0
3685,8
3688,49
1952,0
2099,1
2213,0
2254,1
1869,0
69087,0
2614,0
2142,0
1826,0
3750,0
22807,1
27382,1
27402,1
2810,3
3085,1
3094,0
3710,0
2219,2
2254,0
2354,0
2546,0
27010,0
27734,0
2947,97
3751,1
3836,0
4084,4
22818,1
27382,2
69053,3
69095,0
69096,0
2819,0
3065,4
3096,0
3117,3
3137,2
3557,2
1926,1
1982,1
1993,1
2127,0
2149,1
2153,1
2219,1
2332,1
2481,0
3751,0
4194,0
27736,0
27901,0
69066,0
69067,1
2810,2
2935,0
2936,0
2937,0
2938,0
2939,0
2947,98
3079,1
3117,2
3828,0
3879,0
4196,1
2800,0
2952,98
2954,49
2997,1
2353,1
4084,3
22807,0
22832,0
69068,1
2950,0
2951,0
2952,0
2953,4
2954,0
3688,0
3689,0
3690,0
3691,3
3692,0
1935,0
1936,0
1937,0
1938,1
2149,0
2344,0
17484,0
27475,0
69095,1
2744,0
3691,2
1921,2
2126,0
2145,0
2164,1
4194,1
17481,1
17492,1
27557,0
2614,1
2781,0
3001,0
3021,1
3087,0
3121,0
3137,1
3152,0
1924,7
1942,0
1952,1
1955,0
2142,1
3750,1
69052,1
2774,0
2812,2
3137,0
3710,1
1890,1
70466,1000
70467,1000
70468,1000
70469,1000
70470,1000
70471,1000
70472,1000
70473,1000
70474,1000
70475,1000
70476,1000
70477,1000
70478,1000
70479,1000
70480,1000
70481,1000
70482,1000
70483,1000
70484,100
70485,100
70486,0
70487,0
70488,1
70489,1
70490,2
70491,1
70492,1
70493,2
70494,2
70495,1
70496,1
70497,1
70498,2
70499,2
70500,1
70501,1
70502,1
70503,2
70504,2
70505,1
70506,1
70507,1
70508,2
70509,2
70510,1
70511,1
70512,2
70513,2
70514,2
70515,1
70516,1
70517,2
70518,2
70519,2
70520,1
70521,1
70522,2
70523,2
70524,2
70525,1
70526,1
70527,2
70528,2
70529,2
70530,1
70531,1
70532,2
70533,2
70534,2
70535,1
70561,1000
70562,1000
70563,1000
70564,1000
70565,1000
70566,1000
70567,1000
70568,1000
70569,100
70570,100
70571,1000
70572,1000
70573,1000
70574,1000
70575,1000
70576,1000
70577,100
70578,1000
70579,1000
70580,1000
70581,100
70582,100
70583,100
70584,100
70585,100
70586,100
70587,100
70588,100
70589,100
70590,100
70591,100
70592,100
70593,100
70594,100
70595,100
70596,100
70597,100
70598,100
70599,100
70600,100
70601,100
70602,100
70603,100
70604,100
70605,100
70606,100
70607,100
70608,100
70609,100
70610,100
70611,100
70612,100
70613,100
70614,100
70615,100
70621,100
70622,100
70623,100
70624,100
70625,100
70626,100
70627,100
70628,100
70629,100
70630,100
70631,100
70632,100
70633,100
70634,100
70635,100
70636,100
70637,100
70638,100
70639,100
70640,100
70641,100
70642,100
70643,100
70644,100
70645,10
70646,100
70647,100
70648,100
70649,100
70650,100
70651,100
70652,100
70653,100
70654,100
70655,100
70656,100
70657,100
70658,100
70659,100
70660,100
70661,1
70662,2
70663,2
70664,2
70665,1
70666,100
70667,100
70668,100
70669,100
70670,100
70671,100
70672,100
70673,100
70674,100
70675,100
70676,100
70677,100
70678,100
70679,100
70680,100
70681,100
70682,100
70683,100
70684,100
70685,100
70686,100
70687,100
70688,100
70689,100
70690,100
70691,100
70692,100
70693,100
70694,100
70695,100
70696,100
70697,100
70698,100
70699,100
70700,100
70701,100
70702,100
70703,100
70704,100
70705,100
70706,100
70707,100
70708,100
70709,100
70710,100
3084,1
4194,0
2127,1
2681,0
1982,0
27715,1
70364,2
70767,100
70768,100
70769,100
70770,100
70771,100
70569,99
70600,99
70722,0
70723,0
70724,0
70725,2
70726,0
70727,0
70728,0
70729,0
70730,2
70731,2
70732,0
70733,0
70734,0
70735,6
70736,1
70737,0
70738,0
70739,2
70740,3
70741,1
70742,1
70743,0
70744,0
70745,2
70746,0
70747,1
70748,2
70749,0
70750,2
70751,1
70752,2
70753,2
70754,0
70755,1
70756,2
70757,2
70758,2
70759,0
70760,3
70761,1
70762,0
70763,0
70764,0
70765,2
70766,1
70772,100
70773,100
70774,100
70775,100
70776,100
3021,1
3055,0
3115,13
3555,0
3710,0
4194,1
17453,0
17467,2
17468,0
17503,0
27370,3
2182,0
2525,0
2538,1
2669,0
2769,0
1924,7
1955,1
1959,1
2031,0
2153,0
69045,1
69068,2
70438,999
70569,98
70649,99
70725,1
70775,99
71066,10
71067,10
71068,10
71069,10
71070,10
71076,10
71077,10
71078,10
71079,10
71080,10
71081,10
71082,10
71083,10
71084,10
71085,10
71086,10
71087,10
71088,10
71089,10
71090,10
71091,10
71092,10
71093,10
71094,10
71095,10
71096,10
71097,10
71098,10
71099,10
71100,10
71101,10
71102,10
71103,10
71104,10
71105,10
4084,2
27371,7
2413,0
2508,0
2781,1
2149,1
69055,0
70514,1
70699,99
71191,5
71192,10
71193,9
71194,10
71195,5
71197,5
71198,10
71199,10
71200,10
71201,5
71202,0
71203,5
71204,10
71205,10
71206,10
71207,5
71208,0
71209,5
71210,10
71211,10
71212,10
71213,5
71214,0
71215,5
71216,10
71217,10
71218,10
71219,5
71220,0
71233,5
71234,10
71235,10
71236,10
71237,5
71238,0
71221,5
71222,10
71223,10
71224,10
71225,5
71226,0
71227,5
71228,10
71229,10
71230,10
71231,5
71232,0
71239,5
71240,10
71241,10
71242,10
71243,5
71244,0
71245,5
71246,10
71247,10
71248,10
71249,5
71250,0
3564,0
4193,0
17467,1
70438,1000
70774,99
71204,9
71320,10
71321,10
71322,10
71323,10
71324,10
71325,10
71326,10
71327,10
71328,10
71329,10
71330,10
71331,10
71332,10
71333,10
71334,10
71335,10
71336,10
71337,10
71338,10
71339,10
71340,10
71341,10
71342,10
71343,10
71344,10
71345,10
71346,10
71347,10
71348,10
71349,10
71350,10
71351,10
71352,10
71353,10
71354,10
71355,10
71356,10
71357,10
71358,10
71359,10
71360,10
71361,10
71362,10
71363,10
71364,10
71365,10
71366,10
71367,10
71368,10
71369,10
71370,10
71371,10
71372,10
71373,10
71374,10
71375,10
71376,10
71377,10
71378,10
71379,10
71380,10
71381,10
71382,10
71383,10
71384,10
71385,10
71386,10
71387,10
71388,10
71389,10
71390,10
71391,10
71392,10
71393,10
71394,10
71395,10
71396,10
71397,10
71398,10
71399,10
71400,10
71401,10
71402,10
71403,10
71404,10
71405,10
71406,10
71407,10
71408,10
71409,10
71410,10
71411,10
71412,10
71413,10
71414,10
71415,10
71416,10
71417,10
71418,10
71419,10
71420,10
71421,10
71422,10
71423,10
71424,10
71425,10
71426,10
71427,10
71428,10
71429,10
2608,1
2682,0
3041,3
2472,1
69052,0
4129,0
70438,999
70527,0
70528,1
71235,9
71342,9
1952,0
1965,0
71195,4
3115,11
70518,1
70562,999
70647,99
70774,100
71078,9
71080,9
71091,9
71102,9
71198,9
71199,9
71206,9
71234,8
71236,8
71336,9
71484,9
71485,10
71486,10
71487,10
71488,10
71489,9
71490,9
71491,10
71492,10
71493,10
71494,9
71495,10
71496,10
71497,10
71498,10
71499,10
71500,10
71501,10
71502,10
71503,10
71504,2
71505,2
71506,2
71507,2
71508,2
71509,2
71510,2
71511,2
71512,2
71513,2
71514,2
71515,2
71516,2
71517,2
71518,2
71519,2
71520,2
71521,2
4130,2
17452,0
17457,1
69053,2
69056,3
69091,1
2660,2
3074,1
3081,0
3114,13
3663,0
3669,0
3674,2
1938,0
1969,0
71200,9
71490,7
71491,8
3116,2
2472,0
70699,99
70735,5
1985,2
2472,1
71614,10
71615,10
71616,10
71617,10
71618,10
71619,10
71620,9
71621,10
71622,10
71623,10
4203,4
3132,-1
70529,1
71197,4
71199,10
71203,4
71235,9
71490,6
71491,7
71495,8
71502,9
71619,9
17450,1
27013,0
69056,3
69091,2
70373,2
70472,999
70476,998
2798,0
70565,998
70735,6
70772,99
71097,9
71200,8
71206,9
71233,4
71234,7
71235,6
71237,4
71222,9
71223,9
71228,9
71229,8
71336,10
71338,8
71367,9
71374,9
71489,7
71491,5
71492,10
71493,9
71496,8
71497,6
71566,3
71620,8
71621,8
71622,8
71623,9
71641,1
71642,1
71643,1
71644,1
71645,1
71646,0
71647,3
71648,2
71649,2
71650,1
71651,1
71652,0
71653,2
71654,1
71655,0
71656,0
71657,1
71658,1
71659,1
71660,1
71661,1
71662,0
71663,1
71664,1
71665,1
71671,1
71672,1
71673,1
71674,1
71675,0
71676,1
71677,1
71678,1
71679,1
71680,1
71681,1
71682,0
71683,0
71684,2
71685,1
71686,1
71687,2
71688,1
71689,1
71690,1
71691,0
71692,2
71693,0
71694,1
71695,0
71696,1
71697,0
71698,0
71699,2
71700,0
3908,1
3909,1
3910,1
4126,3
4129,1
4130,0
4198,1
4203,3
17470,1
17475,0
17476,0
17477,1
17478,2
17479,1
17481,2
17491,1
17492,0
17494,2
22801,5
22802,0
22805,3
22806,2
22807,1
22808,1
22832,3
27011,2
27322,1
27324,2
27456,1
27545,0
27547,1
27548,3
27549,1
27555,2
27558,3
27559,1
27707,2
27717,2
27736,1
27754,1
27820,0
27904,0
27905,0
27906,0
27907,1
27908,0
70371,2
70373,1
70431,999
70466,999
70470,999
70495,0
70534,2
70535,0
2727,1
2728,0
2733,2
2797,2
2798,1
2810,0
2811,2
2814,5
2822,1
2824,1
2828,0
2832,0
2839,0
2851,1
2852,2
2853,0
2873,0
2886,0
2887,2
2888,2
2889,1
2913,2
2917,1
2943,6
2944,5
2945,0
2946,1
2947,0
2948,2
2949,0
2966,0
2967,0
2969,4
3006,3
3009,0
3012,4
3014,3
3016,1
3017,0
3042,1
3078,0
3093,0
3095,1
3097,2
3124,1
3152,2
3153,1
3154,1
3155,0
3555,1
3565,0
3655,1
3656,4
3664,1
3674,2
3683,6
3684,16
3687,7
3690,1
3692,1
3700,1
3711,1
3718,0
3722,0
3731,3
3733,0
3754,1
3779,1
3780,1
3781,7
3782,3
3789,0
3791,0
3792,0
3824,0
1945,0
1946,0
1947,0
1948,1
1949,1
1966,0
1967,2
1968,0
1969,1
1978,1
1993,0
2006,0
2010,2
2012,0
2048,1
2056,6
2057,0
2058,0
2059,0
2060,0
2061,0
2062,1
2063,0
2064,0
2065,0
2066,0
2067,0
2068,2
2069,0
2070,1
2071,0
2072,1
2073,0
2099,2
2101,1
2107,0
2125,2
2127,0
2129,2
2131,1
2134,2
2138,1
2148,1
2161,1
2175,0
2176,0
2177,0
2178,0
2179,1
2180,0
2182,1
2183,1
2184,0
2191,0
2192,0
2193,0
2194,0
2195,1
2196,0
2202,0
2203,0
2204,1
2205,0
2206,0
2207,0
2252,1
2253,1
2254,2
2270,1
2271,2
2283,0
2284,0
2285,0
2286,1
2287,1
2288,0
2306,1
2310,0
2313,1
2358,0
2359,0
2360,0
2361,0
2362,1
2363,0
2395,0
2396,3
2397,0
2398,0
2399,0
2400,0
2402,2
2404,1
2412,1
2413,1
2416,1
2417,0
2418,0
2419,0
2420,0
2421,0
2427,3
2428,1
2429,0
2430,0
2431,1
2432,0
2465,1
2469,0
2470,0
2471,0
2472,1
2473,1
2477,2
2478,0
2491,0
2493,0
2500,0
2501,0
2502,1
2503,0
2504,0
2506,2
2516,0
2521,1
2522,0
2523,2
2524,0
2553,0
2555,0
2558,1
2566,0
2567,2
2571,1
2576,1
2578,0
2620,0
2621,0
2622,0
2623,0
2624,1
2660,1
2666,0
2667,1
2682,1
1693,0
1694,3
1842,0
1862,2
1864,1
1872,3
1905,0
1942,1
71495,7
71496,6
71622,7
71649,1
71694,1
87621,9
87673,9
87797,10
87798,10
87799,10
87800,10
87801,10
87802,10
87803,10
87804,10
87805,10
87806,10
87807,10
87808,10
87809,10
87810,10
87811,10
87812,10
87813,10
87814,10
87815,10
87816,10
87817,5
87818,5
87819,5
87820,5
87821,5
87822,5
87823,5
87824,5
87825,5
87826,5
87827,5
87828,5
87829,5
87830,5
87831,5
87832,5
87833,5
87834,5
87835,5
87836,5
87837,5
87838,5
87839,5
87840,5
87841,5
87842,5
87843,5
87844,5
87845,5
87846,5
87847,5
87848,5
87849,5
87850,5
87851,5
87852,5
87853,5
87854,5
87855,5
87856,5
87857,5
87858,5
87859,5
87860,5
87861,5
87862,5
87863,5
87864,5
87865,5
87866,5
87867,5
87868,5
87869,5
87870,5
87871,5
87872,5
87873,5
87874,5
87875,5
87876,5
87877,5
87878,5
87879,5
87880,5
87881,5
87882,5
87883,5
87884,5
87885,5
87886,5
87887,5
87888,5
87889,5
87890,5
87891,5
27720,1
70472,998
70568,1000
70745,2
3555,0
3729,2
2380,2
2797,1
2204,0
71236,7
71224,9
71489,5
71618,9
87621,10
87699,9
27805,0
27816,0
27822,0
70565,999
70630,100
4194,0
101322,0
101323,1
101324,2
101325,0
101326,2
101327,1
101328,0
101329,0
101330,0
101331,2
101332,1
101333,1
101334,0
101335,0
101336,0
101337,2
101338,2
101339,0
101340,0
101341,1
101342,0
101343,0
101344,3
101345,1
101346,4
101347,3
101348,3
101349,0
101350,0
101351,1
101352,2
101353,1
101354,2
101355,1
101356,0
101357,0
101358,1
101359,1
101360,0
101361,0
101362,1
101363,0
101399,0
101400,1
101401,3
101402,3
101403,3
101404,2
101405,0
101406,0
101407,1
101408,0
101409,4
101410,4
101411,2
101412,0
101413,0
101414,4
101415,3
101416,6
101417,0
101418,1
101419,0
101420,0
101421,4
101422,4
101423,5
101424,0
101425,2
101426,0
101427,0
101428,4
101429,4
101430,5
101431,0
101432,1
101433,0
101434,0
101435,2
101436,4
101437,4
101438,4
101439,2
101440,0
101441,0
101442,1
101443,2
101444,0
101445,2
101446,1
101447,0
101448,0
101449,1
101450,2
101451,2
101452,2
101453,1
101454,0
101455,0
101456,1
101457,5
101458,5
101459,5
101460,3
101461,0
101462,0
101463,0
101464,2
101465,2
101466,2
101467,1
101468,0
101469,0
101470,0
101471,1
101472,0
101473,2
101474,1
101475,0
101497,0
101498,1
101499,0
101500,0
101501,0
101502,0
101503,0
101541,0
101542,1
101543,5
101544,2
101545,4
101546,4
101547,0
101548,0
101549,1
101550,6
101551,2
101552,7
101553,1
101554,0
101555,0
101556,1
101557,0
101558,2
101559,2
101560,1
101561,0
101583,0
101584,0
101585,0
101586,0
101587,0
101588,1
101589,0
101590,0
101591,1
101592,4
101593,3
101594,4
101595,1
101596,0
101597,0
101598,2
101599,4
101600,4
101601,4
101602,2
101603,0
101604,0
101605,2
101606,2
101607,1
101608,1
101609,1
101610,0
101611,0
101612,1
101613,2
101614,1
101615,2
101616,1
101617,0
101618,0
101619,1
101620,2
101621,2
101622,1
101623,1
